model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,Cluster,dec_lat_va,dec_long_va
-inf,0.05106382978723404,0.0,0.0,0.0,0.0425531914893617,0.0,0.9063829787234042,0.0,0.0,0.06926406926406926,0.8095238095238095,0.1212121212121212,0.004484304932735426,0.0067264573991031385,3.2782489777143886,17.9,1,36.0232849,-119.5187302
-inf,0.13391196528208307,0.0,0.003719776813391196,0.0,0.2628642281463112,0.0012399256044637323,0.5982641041537508,0.0,0.0,0.15848214285714288,0.05691964285714286,0.7845982142857143,0.002505219206680584,0.0033402922755741125,4.064177576606444,19.3,0,36.029953,-119.914299
-inf,0.488135593220339,0.0,0.0,0.0,0.054237288135593226,0.0,0.4576271186440678,0.0,0.0,0.3866171003717472,0.2936802973977695,0.31970260223048325,0.0,0.013422818791946307,3.287257311876691,165.0,0,36.0507851,-119.5184555
-inf,0.07694974003466205,0.026343154246100522,0.0020797227036395147,0.00034662045060658586,0.49220103986135183,0.004159445407279029,0.39792027729636054,0.0,0.0,0.10571979434447301,0.07937017994858613,0.8149100257069409,0.0012903225806451615,0.0015483870967741935,4.296600725647892,19.8,0,36.0568962,-119.8784637
-inf,0.00930232558139535,0.0,0.0,0.0,0.0,0.0,0.9906976744186047,0.0,0.0,0.03211009174311927,0.27981651376146793,0.6880733944954128,0.0027777777777777783,0.005555555555555557,3.213203144800904,688.0,1,36.064167,-110.1287308
-inf,0.21653255303584495,0.013167520117044624,0.00365764447695684,0.0,0.3145574250182882,0.0043891733723482075,0.4476956839795172,0.0,0.0,0.22576361221779548,0.148738379814077,0.6254980079681275,0.0014742014742014742,0.0024570024570024574,3.983691282119269,21.6,0,36.0791168,-119.7848511
-inf,0.1739130434782609,0.012228260869565218,0.004755434782608696,0.0,0.38858695652173914,0.004076086956521739,0.4164402173913044,0.0,0.0,0.20856269113149845,0.12477064220183487,0.6666666666666666,0.0013999066728884741,0.0018665422305179657,4.013000189483028,22.5,0,36.0793953,-119.8131866
-inf,0.2201492537313433,0.001865671641791045,0.002798507462686567,0.0,0.1623134328358209,0.001865671641791045,0.6110074626865672,0.0,0.0,0.2407566638005159,0.0937231298366294,0.6655202063628547,0.0012128562765312313,0.0036385688295936937,3.882153738109759,17.7,0,36.089119,-119.6440125
-inf,0.086552217453505,0.0021459227467811154,0.0021459227467811154,0.0,0.3876967095851216,0.000715307582260372,0.5207439198855508,0.0,0.00034328870580157915,0.19636113971850327,0.035015447991761074,0.768280123583934,0.0020320040640081282,0.001524003048006096,4.26998577118624,18.6,2,36.092453,-119.878746
-inf,0.023878139151914366,0.0,0.0024701523260601066,0.0,0.12494853849320707,0.0,0.8487031700288185,0.0,0.0002910078572121447,0.2651081579202639,0.011349306431273645,0.7232515277912505,0.0016663462154713838,0.00019227071716977506,4.8287536437649,20.5,2,36.09412,-119.9159698
-inf,0.047872340425531915,0.0,0.0026595744680851063,0.0,0.047872340425531915,0.0,0.901595744680851,0.0,0.0,0.344139650872818,0.35660847880299257,0.29925187032418954,0.002844950213371266,0.002844950213371266,3.447958070971844,20.0,1,36.1055069,-119.5990143
-inf,0.2754491017964072,0.0,0.005988023952095809,0.0,0.29940119760479045,0.0,0.4191616766467066,0.0,0.0,0.10365853658536583,0.25,0.646341463414634,0.00425531914893617,0.01702127659574468,3.0732160375345825,338.0,0,36.1082878,-120.2945938
-inf,0.18646232439335889,0.005108556832694764,0.002554278416347382,0.0,0.5236270753512133,0.002554278416347382,0.27969348659003834,0.0,0.0,0.08624577226606539,0.1685456595264938,0.7452085682074409,0.0014124293785310732,0.0018832391713747647,4.050022977797676,22.8,0,36.111618,-119.7976303
-inf,0.2987012987012987,0.0,0.006493506493506494,0.0,0.2727272727272727,0.0,0.42207792207792205,0.0,0.0,0.09803921568627451,0.15686274509803919,0.7450980392156863,0.0047169811320754715,0.02358490566037736,3.0408440222052775,350.0,0,36.113842,-120.2334747
-inf,0.045871559633027525,0.0,0.0,0.0,0.055045871559633024,0.0,0.8990825688073394,0.0,0.0,0.22173913043478263,0.5434782608695653,0.23478260869565218,0.0024038461538461535,0.012019230769230768,3.2389834681394127,19.6,1,36.1310616,-119.6709595
-inf,0.07682566483748418,0.0,0.001266357112705783,0.0,0.2532714225411566,0.0,0.6686365555086535,0.0,0.0,0.17812499999999998,0.032589285714285716,0.7892857142857144,0.0026889752016731397,0.0011951000896325067,4.181903750706357,18.0,2,36.1371727,-119.875412
-inf,0.005780346820809249,0.0,0.0,0.0,0.0,0.0,0.9942196531791908,0.0,0.0,0.08888888888888889,0.8031746031746032,0.10793650793650793,0.004622496147919876,0.004622496147919876,3.4222139944856855,16.2,1,36.1388397,-119.5865173
-inf,0.2197802197802198,0.0,0.0036630036630036634,0.0,0.32967032967032966,0.0,0.44688644688644696,0.0,0.0,0.12781954887218044,0.16541353383458648,0.7067669172932332,0.007957559681697613,0.010610079575596818,3.2691328169350755,235.0,0,36.1410675,-120.2912598
-inf,0.3026315789473684,0.0,0.0,0.0,0.2105263157894737,0.0,0.4868421052631579,0.0,0.0,0.09696969696969697,0.09090909090909091,0.8121212121212121,0.0,0.018604651162790697,3.055799996291207,500.0,0,36.1477318,-120.0304184
-inf,0.16981132075471694,0.0,0.0018867924528301885,0.0,0.15471698113207547,0.0,0.6735849056603773,0.0,0.0,0.3542039355992844,0.19856887298747763,0.4472271914132379,0.0011273957158962795,0.009019165727170236,3.5728995981963907,19.6,1,36.1402283,-119.645401
-inf,0.15668202764976957,0.0,0.004608294930875576,0.0,0.37788018433179726,0.0,0.4608294930875576,0.0,0.0,0.16504854368932037,0.24271844660194175,0.5922330097087379,0.0032362459546925564,0.012944983818770225,3.1656689730389744,200.0,0,36.1493988,-120.3015366
-inf,0.15916955017301038,0.0,0.003460207612456748,0.0,0.4013840830449827,0.0,0.4359861591695502,0.0,0.0,0.26492537313432835,0.13805970149253732,0.5970149253731343,0.002487562189054726,0.01243781094527363,3.2621673529302404,212.0,0,36.1527328,-120.3273697
-inf,0.22662889518413598,0.0,0.0056657223796034,0.0,0.37393767705382436,0.0,0.3937677053824363,0.0,0.0,0.12857142857142856,0.09999999999999999,0.7714285714285714,0.004264392324093817,0.010660980810234543,3.376788359564476,247.0,0,36.153286,-120.2634811
-inf,0.1785714285714286,0.0,0.003571428571428572,0.0,0.4142857142857143,0.0,0.4035714285714286,0.0,0.0002984183825723665,0.20889286780065652,0.0969859743360191,0.693822739480752,0.002651957144372547,0.010607828577490187,3.2550793941511746,1533.0,0,36.1557884,-120.2773666
-inf,0.14592274678111586,0.0,0.004291845493562232,0.0,0.42060085836909866,0.0,0.4291845493562232,0.0,0.0,0.20338983050847456,0.1440677966101695,0.652542372881356,0.0030581039755351682,0.0,3.189842659516229,1888.0,0,36.157177,-120.3118134
-inf,0.16140350877192983,0.0,0.003508771929824562,0.0,0.4070175438596491,0.0,0.42807017543859655,0.0,0.0,0.18823529411764703,0.14509803921568626,0.6666666666666666,0.007853403141361254,0.013089005235602092,3.2544427654513015,233.0,0,36.158844,-120.3195953
-inf,0.06454697585464977,0.0,0.0009562514941429596,0.0,0.36146306478603873,0.0,0.5730337078651685,0.0,0.00014182385477237272,0.3607053373044013,0.03640145605824233,0.602751382782584,0.0030300130768985425,0.0006378974898733774,4.425651938451132,20.5,2,36.1652298,-119.851799
-inf,0.14847161572052403,0.0,0.0043668122270742364,0.0,0.39301310043668125,0.0,0.4541484716157206,0.0,0.0,0.17567567567567569,0.20270270270270271,0.6216216216216217,0.0061349693251533735,0.012269938650306747,3.190169549976988,261.0,0,36.1666222,-120.3551483
-inf,0.6451612903225806,0.0,0.0,0.0,0.20347394540942929,0.0,0.1513647642679901,0.0,0.0,0.06930693069306931,0.05445544554455446,0.8762376237623763,0.002141327623126338,0.014989293361884367,3.44110439198179,30.0,0,36.1668968,-119.9604111
-inf,0.19722488873374638,0.0,0.0007854088489396981,0.0,0.3822323064839864,0.0,0.4197573959333275,0.0,0.0,0.0761904761904762,0.07186147186147186,0.8519480519480519,0.002014910336490026,0.006044731009470079,3.8865137816493,16.9,0,36.1671753,-119.8340225
-inf,0.2459893048128342,0.0,0.0053475935828877,0.0,0.37433155080213903,0.0,0.37433155080213903,0.0,0.0,0.09392265193370167,0.14364640883977903,0.7624309392265194,0.0040650406504065045,0.016260162601626018,3.1015336537361886,1335.0,0,36.1674538,-120.15625
-inf,0.12549019607843137,0.0,0.00392156862745098,0.0,0.08627450980392157,0.0,0.7843137254901961,0.0,0.0,0.18292682926829268,0.07723577235772358,0.7398373983739838,0.0,0.0103359173126615,3.2411704439412716,1297.0,1,36.1682854,-120.2345886
-inf,0.15637860082304528,0.0,0.00823045267489712,0.0,0.37037037037037035,0.0,0.46502057613168724,0.0,0.0,0.1581196581196581,0.16666666666666666,0.6752136752136753,0.0058823529411764705,0.011764705882352941,3.2131231002184153,364.0,0,36.1688423,-120.3018112
-inf,0.1908713692946058,0.0,0.004149377593360996,0.0,0.3734439834024896,0.0,0.43153526970954353,0.0,0.0,0.16455696202531644,0.12658227848101267,0.7088607594936709,0.005988023952095809,0.017964071856287425,3.2184370032002563,522.0,0,36.1693993,-120.3370895
-inf,0.0102880658436214,0.0,0.0010288065843621398,0.0,0.04526748971193416,0.0,0.9434156378600823,0.0,0.0,0.340974212034384,0.2043935052531041,0.454632282712512,0.0022650056625141564,0.004530011325028313,3.8535484334285286,17.2,2,36.1816177,-119.7442932
-inf,0.22754491017964074,0.0,0.005988023952095809,0.0,0.29940119760479045,0.0,0.46706586826347307,0.0,0.0,0.0875,0.15,0.7625000000000001,0.0043859649122807015,0.021929824561403508,3.0640112224134395,2125.0,0,36.1880074,-120.1029205
-inf,0.04152249134948096,0.0,0.0017301038062283738,0.0,0.20069204152249132,0.0,0.7560553633217993,0.0,0.0,0.16708229426433915,0.10307564422277639,0.7298420615128844,0.002230897936419409,0.00501952035694367,3.912706771143834,17.7,2,36.1893959,-119.7981873
-inf,0.021460843373493976,0.0,0.0011295180722891566,0.0,0.13403614457831325,0.0,0.8433734939759037,0.0,0.0,0.28139878509275984,0.014611722213101298,0.7039894926941389,0.0018046469659372885,0.00045116174148432213,4.588445834664363,21.1,2,36.1893959,-119.868187
-inf,0.009615384615384614,0.0,0.0016025641025641025,0.0,0.01282051282051282,0.0,0.9759615384615384,0.0,0.0,0.22857142857142856,0.6253968253968254,0.14603174603174604,0.00495458298926507,0.003303055326176714,3.6849877671438294,19.8,1,36.1943932,-119.7087402
-inf,0.06153846153846154,0.0,0.0,0.0,0.05384615384615385,0.0,0.8846153846153847,0.0,0.0,0.16935483870967738,0.564516129032258,0.2661290322580645,0.0021413276231263384,0.01284796573875803,3.291432591144835,19.7,1,36.1966171,-119.6451263
-inf,0.09821910415542363,0.0010793308148947653,0.0005396654074473826,0.0,0.2827846735024285,0.0010793308148947653,0.6162978953049109,0.0,0.0,0.057459677419354836,0.04637096774193548,0.8961693548387096,0.0023014959723820483,0.003068661296509398,4.121261608331641,16.8,0,36.1968956,-119.816246
-inf,0.01937984496124031,0.0,0.0019379844961240312,0.0,0.050387596899224806,0.0,0.9282945736434108,0.0,0.0,0.2370517928286853,0.5039840637450199,0.2589641434262948,0.0021253985122210413,0.004250797024442083,3.578906522453211,22.0,1,36.2016182,-119.761795
-inf,0.0584144645340751,0.0,0.0004636068613815485,0.0,0.14649976819656932,0.0,0.7946221604079741,0.0,0.0,0.24681238615664847,0.05373406193078324,0.6994535519125683,0.001184483269173823,0.0026650873556411016,4.16745970386688,15.4,2,36.2088394,-119.7981873
-inf,0.4519774011299435,0.0,0.0,0.0,0.4180790960451978,0.0,0.12994350282485875,0.0,0.0,0.10112359550561797,0.30337078651685395,0.5955056179775281,0.0,0.013157894736842103,3.0898426815342463,25.0,0,36.233593,-113.561882
-inf,0.2122905027932961,0.0,0.0,0.0,0.1340782122905028,0.0,0.6536312849162011,0.0,0.0,0.1751412429378531,0.6101694915254238,0.21468926553672316,0.0,0.022364217252396165,3.1376529816424967,21.5,1,36.2371712,-119.7092972
-inf,0.032918395573997235,0.0,0.00013831258644536655,0.0,0.1538035961272476,0.0,0.8131396957123098,0.0,0.00013681762210972773,0.14844711998905458,0.022027637159666165,0.8293884252291694,0.0011977151280633867,0.0007370554634236227,4.6941304390303165,11.7,2,36.2402267,-119.8159637
-inf,0.38729198184568836,0.0,0.0,0.0,0.22390317700453857,0.0,0.38880484114977304,0.0,0.0,0.06956521739130433,0.05217391304347826,0.8782608695652173,0.004705605552614552,5.8820069407681895e-05,3.6630216232140334,20.0,0,36.2410622,-119.9595795
-inf,0.13513513513513514,0.0,0.006756756756756757,0.0,0.06756756756756757,0.0,0.7905405405405406,0.0,0.0,0.18064516129032257,0.1096774193548387,0.7096774193548386,0.0,0.012711864406779658,3.037320262095953,2222.0,1,36.2441177,-120.2284775
-inf,0.22456140350877196,0.0,0.003508771929824562,0.0,0.43508771929824563,0.0,0.3368421052631579,0.0,0.0,0.20437956204379562,0.291970802919708,0.5036496350364963,0.0,0.014925373134328356,3.280801878902929,20.0,0,36.2493973,-119.8559647
-inf,0.364406779661017,0.0,0.00423728813559322,0.0,0.1610169491525424,0.0,0.4703389830508475,0.0,0.0,0.1638655462184874,0.5420168067226891,0.29411764705882354,0.0,0.013089005235602092,3.2428527763721022,55.0,0,36.2553062,-119.7272186
-inf,0.04956268221574344,0.0,0.0,0.0,0.061224489795918366,0.0,0.8892128279883382,0.0,0.0,0.14360313315926893,0.06527415143603134,0.7911227154046997,0.008,0.0044444444444444444,3.718353413856995,15.0,1,36.2699509,-119.8695755
-inf,0.22881355932203387,0.0,0.00423728813559322,0.0,0.41525423728813554,0.0,0.35169491525423724,0.0,0.0,0.1222707423580786,0.1091703056768559,0.7685589519650655,0.006493506493506494,0.016233766233766232,3.19910637674859,2212.0,0,36.2699509,-120.1929245
-inf,0.29280397022332505,0.0,0.0,0.0,0.22580645161290322,0.0,0.4813895781637717,0.0,0.0,0.02096177558569667,0.07891491985203454,0.9001233045622689,0.0066413662239089176,0.003795066413662239,3.7502633852075586,20.0,0,36.2843971,-119.9595795
-inf,0.23376623376623376,0.0,0.004329004329004329,0.0,0.4242424242424242,0.0,0.3376623376623376,0.0,0.0,0.11013215859030838,0.10572687224669604,0.7841409691629957,0.0033557046979865775,0.01342281879194631,3.192493187648195,1970.0,0,36.2846756,-120.1209793
-inf,0.1581920903954802,0.0,0.0,0.0,0.033898305084745756,0.0,0.807909604519774,0.0,0.0,0.18994413407821228,0.29608938547486036,0.5139664804469274,0.006711409395973155,0.010067114093959731,3.119893629085664,582.0,1,36.29245,-119.9045792
-inf,0.4727272727272728,0.0,0.0020202020202020206,0.0,0.21818181818181823,0.0,0.3070707070707071,0.0,0.0,0.10323886639676114,0.09514170040485831,0.8016194331983807,0.006369426751592358,0.006369426751592358,3.5285904200174114,20.0,0,36.2988396,-120.0123596
-inf,0.4268292682926829,0.0,0.006097560975609756,0.0,0.17073170731707316,0.0,0.3963414634146341,0.0,0.0,0.13333333333333333,0.28484848484848485,0.5818181818181818,0.004184100418410042,0.02510460251046025,3.083473343382142,20.0,0,36.299118,-119.995697
-inf,0.2487852283770651,0.0,0.0009718172983479105,0.0,0.11273080660835762,0.0,0.6375121477162293,0.0,0.0,0.0819366852886406,0.06145251396648045,0.8566108007448789,0.011478730587440917,0.0047265361242403775,3.873020864280816,14.9,0,36.313839,-119.9043045
-inf,0.3033175355450237,0.0,0.004739336492890996,0.0,0.23696682464454977,0.0,0.45497630331753547,0.0,0.0,0.1179245283018868,0.08018867924528301,0.8018867924528302,0.0035087719298245615,0.010526315789473682,3.16391590237374,1788.0,0,36.313839,-120.0304184
-inf,0.26717557251908397,0.0,0.011450381679389311,0.0,0.3740458015267175,0.0,0.3473282442748092,0.0,0.0,0.11244979919678716,0.08433734939759036,0.8032128514056226,0.0030120481927710845,0.012048192771084338,3.234464081710985,1800.0,0,36.3346748,-120.20681
-inf,0.26744186046511625,0.0,0.005813953488372093,0.0,0.22093023255813954,0.0,0.5058139534883721,0.0,0.0,0.15204678362573099,0.1111111111111111,0.7368421052631579,0.004132231404958678,0.012396694214876032,3.075990262869456,1697.0,0,36.3357849,-120.1126404
-inf,0.21668472372697722,0.0,0.0010834236186348862,0.0,0.21451787648970747,0.0,0.5677139761646803,0.0,0.0,0.1811279826464208,0.02494577006507592,0.7939262472885033,0.0046511627906976735,0.0031007751937984496,3.790438407047962,60.0,0,36.338562,-120.1126404
-inf,0.1612090680100756,0.0,0.002518891687657431,0.0,0.16624685138539044,0.0,0.6700251889168766,0.0,0.0,0.24228028503562948,0.1163895486935867,0.6413301662707839,0.003205128205128205,0.00641025641025641,3.4515410281839896,30.0,0,36.3405075,-120.0676422
-inf,0.34920634920634924,0.0,0.0,0.0,0.11791383219954647,0.0,0.5328798185941043,0.0,0.0,0.1334841628959276,0.11085972850678733,0.755656108597285,0.004830917874396135,0.008051529790660225,3.4895456050900076,26.0,0,36.3418961,-120.2293167
-inf,0.24738344433872503,0.0,0.0009514747859181732,0.0,0.08563273073263558,0.0,0.6660323501427213,0.0,0.0,0.10557184750733138,0.03616813294232649,0.8582600195503421,0.010121457489878541,0.004723346828609986,3.859338026821936,30.0,0,36.3418961,-120.2476501
-inf,0.27895981087470445,0.0,0.0,0.0,0.21513002364066192,0.0,0.5059101654846335,0.0,0.0,0.012987012987012988,0.049586776859504134,0.9374262101534829,0.006375227686703096,0.0036429872495446266,3.7683747442562794,30.0,0,36.3427277,-120.0848618
-inf,0.6276150627615062,0.0,0.0,0.0,0.13389121338912133,0.0,0.23849372384937237,0.0,0.0,0.1725663716814159,0.10176991150442477,0.7256637168141593,0.006711409395973154,0.013422818791946308,3.200331578230952,13.3,0,36.3430061,-119.9231949
-inf,0.09090909090909091,0.0,0.004132231404958678,0.0,0.008264462809917356,0.0,0.8966942148760331,0.0,0.0,0.7215189873417721,0.06751054852320675,0.21097046413502107,0.002237136465324385,0.00894854586129754,3.187583040443183,2000.0,1,36.3491173,-120.1809769
-inf,0.46666666666666673,0.0,0.0020833333333333337,0.0,0.2041666666666667,0.0,0.32708333333333334,0.0,0.0,0.16110019646365423,0.10019646365422398,0.7387033398821218,0.0046367851622874795,0.0061823802163833074,3.529762442112099,20.0,0,36.3555069,-120.1954269
-4.018638095550696,0.27542271399147383,0.0,0.0,0.0,0.17962350912487426,0.0,0.5448579776787853,0.0,0.0,0.2125,0.3625,0.425,0.0,0.019230177532998983,3.0649441268603645,14.1,1,36.3568954,-119.7445755
-inf,0.3497142857142857,0.0,0.0,0.0,0.3405714285714286,0.0,0.3097142857142857,0.0,0.0,0.13005464480874318,0.09398907103825137,0.7759562841530054,0.0008771929824561405,0.005263157894736842,3.777861073702567,13.5,0,36.3585625,-119.9051361
-inf,0.2631578947368421,0.0,0.005263157894736843,0.0,0.1368421052631579,0.0,0.5947368421052631,0.0,0.0,0.17525773195876287,0.10309278350515463,0.7216494845360825,0.010526315789473682,0.021052631578947364,3.141310149584388,2435.0,0,36.3630066,-120.2643127
-inf,0.09352517985611511,0.0,0.0035971223021582736,0.0,0.1223021582733813,0.0,0.7805755395683454,0.0,0.0,0.5902255639097744,0.16165413533834588,0.2481203007518797,0.004106776180698153,0.008213552361396306,3.2528147677078825,1929.0,1,36.3718948,-120.1398697
-inf,0.08997955010224949,0.0,0.002044989775051125,0.0,0.15950920245398773,0.0,0.7484662576687117,0.0,0.0,0.16898608349900598,0.16699801192842942,0.6640159045725647,0.0012987012987012987,0.006493506493506494,3.5418151091151637,16.4,1,36.3766174,-119.9056931
-inf,0.25,0.0,0.004629629629629629,0.0,0.08333333333333333,0.0,0.662037037037037,0.0,0.0,0.16425120772946858,0.06280193236714976,0.7729468599033816,0.0,0.016025641025641024,3.1703569562948175,1798.0,0,36.3866196,-120.2468185
-inf,0.35526315789473684,0.0,0.0,0.0,0.10526315789473684,0.0,0.5394736842105263,0.0,0.0,0.10067114093959732,0.08053691275167785,0.8187919463087249,0.004784688995215311,0.01435406698564593,3.029986379341886,1100.0,0,36.4007835,-120.1576462
-inf,0.2688172043010753,0.0,0.005376344086021506,0.0,0.11827956989247314,0.0,0.6075268817204301,0.0,0.0,0.17525773195876287,0.7216494845360825,0.10309278350515463,0.005847953216374269,0.017543859649122806,3.1778891596520302,52.0,1,36.4132843,-119.8937531
-inf,0.40404040404040403,0.0,0.0,0.0,0.16565656565656567,0.0,0.4303030303030303,0.0,0.0,0.11871227364185111,0.08450704225352113,0.7967806841046278,0.0060331825037707384,0.009049773755656106,3.536382151410322,30.0,0,36.4143944,-120.265152
-inf,0.41102756892230574,0.0,0.002506265664160401,0.0,0.22556390977443605,0.0,0.36090225563909767,0.0,0.0,0.11479591836734693,0.03316326530612245,0.8520408163265306,0.0019960079840319364,0.005988023952095808,3.4230500531214703,456.0,0,36.424118,-120.1023712
-inf,0.3050847457627119,0.0,0.005649717514124294,0.0,0.14689265536723162,0.0,0.5423728813559321,0.0,0.0,0.11363636363636363,0.10227272727272727,0.7840909090909091,0.004016064257028113,0.016064257028112452,3.096047865002728,634.0,0,36.4305077,-120.0843124
-inf,0.37185929648241206,0.0,0.005025125628140704,0.0,0.1407035175879397,0.0,0.48241206030150746,0.0,0.0,0.11004784688995214,0.07655502392344497,0.8133971291866029,0.0036101083032490976,0.01444043321299639,3.1610477642360255,480.0,0,36.4416161,-120.128479
-inf,0.18779342723004697,0.0,0.004694835680751174,0.0,0.460093896713615,0.0,0.3474178403755869,0.0,0.0,0.14141414141414144,0.19191919191919193,0.6666666666666667,0.00353356890459364,0.021201413427561835,3.147017830498354,2204.0,0,36.4474525,-120.3840485
-inf,0.37,0.0,0.005,0.0,0.16999999999999998,0.0,0.455,0.0,0.0,0.08673469387755102,0.10714285714285714,0.806122448979592,0.003703703703703704,0.02222222222222222,3.1525895852026946,930.0,0,36.4580078,-120.1934814
-inf,0.2634146341463415,0.0,0.004878048780487805,0.0,0.47804878048780486,0.0,0.25365853658536586,0.0,0.0,0.08823529411764705,0.1764705882352941,0.7352941176470588,0.003745318352059925,0.0299625468164794,3.1562173678043517,1886.0,0,36.4721718,-120.3021011
-inf,0.4847396768402155,0.0,0.0,0.0,0.3123877917414722,0.0,0.2028725314183124,0.0,0.0,0.04827586206896552,0.08965517241379309,0.8620689655172414,0.005899705014749263,0.01327433628318584,3.5946961409555676,20.0,0,36.4727287,-120.2476501
-inf,0.24999999999999994,0.0,0.005208333333333333,0.0,0.38541666666666663,0.0,0.35937499999999994,0.0,0.0,0.11398963730569948,0.16062176165803108,0.7253886010362695,0.0,0.019305019305019305,3.1267011707321024,2208.0,0,36.4732857,-120.3921051
-inf,0.39153439153439157,0.0,0.005291005291005292,0.0,0.07407407407407407,0.0,0.5291005291005291,0.0,0.0,0.09042553191489362,0.11170212765957448,0.797872340425532,0.007462686567164179,0.029850746268656716,3.1459248934631736,561.0,0,36.4802284,-120.2115402
-inf,0.7230046948356808,0.0,0.004694835680751174,0.0,0.2347417840375587,0.0,0.03755868544600939,0.0,0.0,0.017937219730941704,0.06726457399103139,0.914798206278027,0.0,0.01694915254237288,3.1789534775002557,548.0,0,36.4855385,-113.8494034
-inf,0.2077922077922078,0.0,0.006493506493506494,0.0,0.2207792207792208,0.0,0.564935064935065,0.0,0.0,0.1118421052631579,0.1513157894736842,0.7368421052631579,0.004424778761061947,0.035398230088495575,3.0536157905483945,1400.0,0,36.4946747,-120.2615433
-inf,0.2803738317757009,0.0,0.003115264797507788,0.0,0.4859813084112149,0.0,0.23052959501557632,0.0,0.0,0.05015673981191223,0.10344827586206898,0.8463949843260189,0.0025575447570332483,0.020460358056265986,3.3395736228582145,600.0,0,36.4971733,-120.3159866
-inf,0.27,0.0,0.005,0.0,0.13999999999999999,0.0,0.585,0.0,0.0,0.155,0.135,0.7100000000000001,0.0034129692832764505,0.013651877133105802,3.1511290672903036,463.0,0,36.5102272,-120.1698761
-inf,0.77326968973747,0.0,0.0023866348448687348,0.0,0.10023866348448685,0.0,0.1241050119331742,0.0,0.0,0.0460048426150121,0.09685230024213075,0.8571428571428571,0.002074688796680498,0.01867219917012448,3.4661528774985375,30.0,0,36.5160637,-120.3523788
-inf,0.496551724137931,0.0,0.006896551724137932,0.0,0.2482758620689655,0.0,0.2482758620689655,0.0,0.0,0.2097902097902098,0.5384615384615384,0.2517482517482517,0.0,0.03571428571428572,3.0396675621353526,85.0,0,36.5182228,-119.6223297
-inf,0.040268456375838924,0.0,0.006711409395973155,0.0,0.01342281879194631,0.0,0.9395973154362416,0.0,0.0,0.02684563758389262,0.16778523489932887,0.8053691275167786,0.0,0.004255319148936171,3.0404385588569154,1640.0,1,36.5216675,-110.075119
-inf,0.15066666666666667,0.0,0.0013333333333333335,0.0,0.08800000000000001,0.0,0.76,0.0,0.0,0.10833880499015101,0.023637557452396582,0.8680236375574524,0.0018223234624145787,0.0036446469248291574,4.021187367489232,30.0,2,36.5241165,-120.3707123
-inf,0.28806584362139914,0.0,0.004115226337448559,0.0,0.47736625514403286,0.0,0.23045267489711932,0.0,0.0,0.06172839506172839,0.12345679012345678,0.8148148148148148,0.0033112582781456954,0.023178807947019868,3.223985693220434,521.0,0,36.5305061,-120.2784882
-inf,0.11167512690355329,0.0,0.005076142131979695,0.0,0.11167512690355329,0.0,0.7715736040609136,0.0,0.0,0.12060301507537687,0.2864321608040201,0.5929648241206029,0.003125,0.0125,3.1690455448345554,766.0,1,36.5307846,-120.1254272
-inf,0.313953488372093,0.0,0.005813953488372093,0.0,0.4302325581395349,0.0,0.25,0.0,0.0,0.10303030303030301,0.18181818181818182,0.7151515151515151,0.004484304932735426,0.03587443946188341,3.0787391264457775,550.0,0,36.5452271,-120.3612671
-inf,0.6279434850863421,0.0,0.003139717425431711,0.0,0.07535321821036105,0.0,0.29356357927786497,0.0,0.0,0.22466216216216217,0.06925675675675677,0.706081081081081,0.002475247524752475,0.012376237623762375,3.615626786837781,20.0,0,36.5455055,-120.3887711
-inf,0.22950819672131145,0.0,0.00546448087431694,0.0,0.19672131147540983,0.0,0.5683060109289617,0.0,0.0,0.09392265193370167,0.14364640883977903,0.7624309392265194,0.007575757575757576,0.022727272727272724,3.1168808519048303,1673.0,0,36.5599518,-120.3884964
-inf,0.16494845360824742,0.0,0.005154639175257732,0.0,0.07216494845360824,0.0,0.7577319587628866,0.0,0.0,0.10382513661202186,0.09836065573770492,0.7978142076502732,0.006896551724137931,0.02413793103448276,3.1396879232926884,1781.0,1,36.5635605,-120.4109955
-inf,0.03636363636363636,0.0,0.006060606060606061,0.0,0.012121212121212121,0.0,0.9454545454545453,0.0,0.0,0.17073170731707318,0.19512195121951223,0.6341463414634146,0.007042253521126761,0.03169014084507042,3.103985847069823,2018.0,1,36.5677299,-120.4251633
-inf,0.13071895424836602,0.0,0.006535947712418301,0.0,0.0392156862745098,0.0,0.823529411764706,0.0,0.0,0.1346153846153846,0.1217948717948718,0.7435897435897436,0.00816326530612245,0.020408163265306124,3.059220087355233,1750.0,1,36.5746727,-120.396553
-inf,0.38863976083707025,0.0,0.0029895366218236174,0.0,0.0866965620328849,0.0,0.5216741405082213,0.0,0.0,0.0776978417266187,0.11079136690647481,0.8115107913669064,0.005336179295624333,0.009605122732123798,3.687267190931641,20.0,0,36.5888405,-120.479332
-inf,0.14578587699316628,0.0,0.002277904328018223,0.0,0.15034168564920272,0.0,0.7015945330296127,0.0,0.0,0.6581740976645435,0.1464968152866242,0.19532908704883226,0.00737100737100737,0.011056511056511056,3.475819491269495,294.0,1,36.601059,-117.1472855
